user,text,sentiment,gender,race,age,age_bin,pred_prob,pred_label,mitigated_prob,mitigated_label
paddytan,Ok whose devices r running out of battery following #awaresg  I am on my bb bold n going flat lor.,1,1.0,1,19,0,0.004073199,0,0.7106301,1
MargoCadmus,I am still getting a fever at night. I think I am dr bound tomorrow,0,0.0,1,57,1,0.06314214,0,0.07023446,0
JessSM,"Set up for a new mail account!!! Ya voy por la septima... :S jajajajajajajaja... Es emocionante, new mail account=new project!!!",1,1.0,0,56,1,0.8949772,1,0.91937697,1
Aredhel73,Something from my country   ?,1,1.0,0,49,1,0.08388533,0,0.43195346,0
lileagle14,"Good morning twit fam..please pray I make it thru this day, I did not sleep at all. It was a rough night",0,0.0,1,50,1,0.0031690174,0,0.39948702,0
shayes287,"feeling really nauseous, been sitting in the bathroom",0,1.0,1,58,1,0.096395634,0,0.10902763,0
thais_moreira,"ooh Dougie, c'mon! The world loves you, don't worry about that. Your fans will never leave you! We love u so much you know",1,1.0,1,48,1,0.9568579,1,0.979664,1
ALGMan,Happy Anniversary! I am the luckiest girl in the world,1,1.0,1,20,0,0.859949,1,0.8582896,1
artbyskym,"#twitterfail indeed! it just says unblock under her name, don't tell me it's going to be one of those days",0,1.0,1,49,1,0.27501166,0,0.35965544,0
kittycatslitter,seems to have broken the CD drive on my laptop,0,1.0,0,25,0,0.75792885,1,0.16273123,0
JustFloEven,I wanna go back! I don't feel home here,0,1.0,0,36,0,0.013157596,0,0.019234017,0
erinxo,Canada is amazing. The Toronto show is going to be the best show of the tour just you wait an see!,1,0.0,0,63,1,0.9369464,1,0.96212155,1
fiona_2008,"Ok I will tell all about it, even though I think it would be funnier seeing it in person, or at least hearing it",1,0.0,0,40,1,0.3378285,0,0.8246489,1
megannx,brad pitt on friends when he was fitt  now he's starting to let himself go.,1,0.0,0,62,1,0.08901879,0,0.45800647,0
koromone,you never reply my tweets that makes me sad  lol,0,1.0,0,44,1,0.015812809,0,0.07284348,0
Jenny_M12,omg girl lucky uuu..say hii to rob for us,1,0.0,1,52,1,0.19736089,0,0.586298,1
ramaadam,"Just made a lot of &quot;Pisang Aroma&quot;, but all waisted coz I bought the wrong Banana",0,1.0,1,32,0,0.12776807,0,0.30937275,0
withdraughn,ur calling the wrong one,1,1.0,1,37,0,0.0889987,0,0.41249737,0
katecoady1,its ok i am a bit lonely ;( my classmates are nice but they are very young and they kinda have their groups,0,0.0,0,18,0,0.010555812,0,0.13711195,0
velmadaria,LOL! You guys are the greatest,1,0.0,1,28,0,0.7234074,1,0.73926413,1
lynforbes,"If the rest of the Twitterverse is anything like me, they're here...maybe only half awake, but here!",1,0.0,0,28,0,0.69115204,1,0.6827649,1
Beatlejase,"Up way too early after the long haul from Brussels, but it was a good flight. Desert's a bit stormy today and sans soleil  Needing coffee!",0,0.0,0,40,1,0.06590998,0,0.3177491,0
LaurynStory,hahahha just cause you were so generous with it in middle school. w/ lime and chile. will never forget,1,1.0,0,41,1,0.21426745,0,0.79982406,1
heidigerhardt,Office ordered Jason's Deli. They forgot my lunch  It will be a 30 minute wait for delivery of my SOUP #FAIL,0,0.0,1,58,1,0.007688917,0,0.22753468,0
artdontsleep,"ur not following me me, thus i cannot DM you... but its very easy. Someone very close to you has it and is happy to share",1,1.0,1,55,1,0.08009795,0,0.3740645,0
jenqo,I always thought Pontypool was full of zombies,1,0.0,0,52,1,0.09848117,0,0.44044575,0
locabebe92,i feel soo wierd w/o watching keeping up with the kardashians... it finished last week,0,1.0,0,50,1,0.1742081,0,0.18773931,0
alphadine,experience shows that sending the kids/partner to get some is the more successful alternative,1,1.0,1,48,1,0.03824927,0,0.7163077,1
neil_raygun,Make that 21 retweets!,1,1.0,0,46,1,0.15248482,0,0.80523616,1
lillyj,yes please! I could use a pick me up,0,0.0,1,22,0,0.3401352,0,0.3652491,0
tracyewilli,she WAS !!! she was a MADAM they questioned !!!! .. she wasnt wearing the leather outfit though,0,0.0,0,39,0,0.44303396,0,0.14510612,0
dandeex,What is Disturbia babe?,1,1.0,0,62,1,0.69093245,1,0.4788239,0
kanalrattenkind,"yeah, i already figured it out. i don't think that the setting will improve your english. damn,muss noch kunst machen",0,0.0,1,38,0,0.16087861,0,0.14368834,0
iljab,"- Office, I miss U. NOT",1,1.0,1,47,1,0.08627843,0,0.0150596155,0
Happy1234,Thanks for that,1,1.0,1,61,1,0.6885459,1,0.9257307,1
ganeshaxi,"Indeed! If we miss each other, we should get together sometime and hang out.",1,1.0,0,51,1,0.059256088,0,0.44988143,0
JenDMo,Ok now I'm up trying to get some work  done and this damn tylenol pm is fuckin with me.  Nooo!!!  I don't wanna go to sleep anymore,0,0.0,1,47,1,0.00059777225,0,0.0067367014,0
razlan79,I am at Tsuen Wan,1,1.0,1,43,1,0.292223,0,0.32998332,0
jen_0523,I don't like being alone in this house.,0,0.0,1,24,0,0.13931711,0,0.16395094,0
HannahMcNulty,I really really really really really really want Sims 3. Sadly there is the small matter of A Level revision thats getting in the way.,0,1.0,0,54,1,0.8171882,1,0.04813135,0
RobertIsaKing,"So you going with this , huh? Haha",0,1.0,1,56,1,0.354221,0,0.8161619,1
Sharonissick,Jacky! I love u girl and i miss u soo much! haha funny uhu? we saw us yesterday and now i'm here missing u DAMN! How is Kary?,0,0.0,1,36,0,0.17796609,0,0.10632646,0
codepo8,"I would, but there is no FTP access",0,1.0,0,35,0,0.02289035,0,0.059313674,0
hackedunit,I can see it is getting darker outside.. Is it coming ??,1,1.0,0,50,1,0.037604086,0,0.64328223,1
ErinOShea,the zoo was amazing minus the giraffes were in there barn and i couldnt feed them,0,0.0,0,18,0,0.6017054,1,0.14193821,0
VanessaCurry,The draft with  and  cooooome!!  thanks,1,1.0,0,64,1,0.60206777,1,0.960014,1
HerMajesty9921,Awwww Im sad Bronny doesnt have any help,0,1.0,1,27,0,0.03456266,0,0.022376139,0
nurul_ayin,is at shisha with NJ and Syarif. heheheheh. using Syarif's new laptop. LOL budak poly,0,0.0,0,24,0,0.93548256,1,0.4760107,0
flordeinvierno,Good morning!,1,0.0,1,58,1,0.6118959,1,0.7917781,1
isabella12195,im being serious. I have many stories. Cso believes me,0,0.0,1,22,0,0.5008164,1,0.3547645,0
tiffanymak,using SPF 50 is still yet not enough for sentosa.i become darker,0,0.0,1,28,0,0.030284734,0,0.048052147,0
Kynitekia,"For I am crucified with Christ, and yet I live.   -Kynitekia 3Rev20",1,1.0,1,20,0,0.25169444,0,0.66305315,1
happyalice,Lollapalooza schedule is full of conflicts for me.  How will I ever decide?,0,1.0,0,25,0,0.07532919,0,0.16365737,0
martylyn,"2 super boring exams, in July  sooo sick of it!",0,0.0,1,52,1,0.0061335475,0,0.03740383,0
BinaryTweedDeej,Gah - we've now crammed so much into Clover we're getting OutOfMemory exceptions,0,0.0,1,33,0,0.100320496,0,0.30323446,0
nadiapariss,when i feel like thissss ' i turn to him,1,0.0,0,40,1,0.056696933,0,0.050396793,0
digiSal,"yeh, i much prefer without",0,0.0,0,57,1,0.119159326,0,0.25329146,0
jakehh,Dinner. Having stupid noodles cause I can't even swallow without it hurting.. blahh.,0,0.0,1,25,0,0.0016000735,0,0.01283503,0
AleCherry,lazy day yay!  omg so sleepy! and those guys are so loud! wth!!! they've been there since 7am and its almost 6pm!!!!,1,1.0,1,30,0,0.42640707,0,0.80959165,1
vince_alva,good eve,1,1.0,0,22,0,0.63540226,1,0.7843115,1
martokus,"3 kebapcheta, lutenica and 1 bun = 0.90 EUR. That's the real bargain",1,0.0,1,61,1,0.2711872,0,0.5816388,1
Fatimaa14,Watching Mtv movie awards  Goo Aaaash!! xd',1,0.0,1,27,0,0.28763083,0,0.905654,1
sean_rl,kirk is hotter than spock,1,1.0,0,51,1,0.026804587,0,0.55783075,1
Marge_Inovera,LOL I can't since you are not following me  my email is on my website,1,0.0,1,61,1,0.03588991,0,0.17381637,0
ShirleyTipsy,Make a pros and cons list. Add things you know she has made points about in the past. The answer will become obvious,1,0.0,0,61,1,0.6695341,1,0.7972446,1
michelle_dunlap,"Good luck!  Just stay calm and professional, and you'll do great!",1,1.0,0,48,1,0.9346478,1,0.9812539,1
mhernan31,"anywhooo, funday :} g'night rehearsals tom early i think",0,1.0,1,62,1,0.03229515,0,0.5102907,1
jefbot,"ha! yes, i'd watch your back, j.",1,1.0,1,21,0,0.7258791,1,0.7995975,1
jesssicababesss,hahaha,1,1.0,1,56,1,0.5131799,1,0.7338371,1
micasantiago,says Bye muna! Must grab pictures from Barbie's night!,1,1.0,1,23,0,0.025679352,0,0.6104396,1
Ellsbeth,Started reading Sci-Fi in 8th gr. My HS librarian told me about research in which highly intelligent ppl gravitated 2 Sci-Fi.,1,0.0,1,43,1,0.07152746,0,0.89390945,1
kourtkourt0110,misses my lucky 7 gurls,0,1.0,0,43,1,0.0058947476,0,0.07544015,0
LilMissy_Me,aww what a change in weather,0,0.0,1,27,0,0.4209891,0,0.20956561,0
HensonsWifey,My babes is going to have to work all day!,0,1.0,1,51,1,0.12236177,0,0.167455,0
johngreenaway,"*loved* Man on Wire if you've not seen it. Guy is clearly insane, but very inspiring &amp; infectious",1,1.0,1,37,0,0.96660286,1,0.8839327,1
PiNAYxDiMPL3z,LA with baybay and his family,1,0.0,0,56,1,0.2289055,0,0.7428273,1
Real_Gaz_Coward,"I'm blaring out &quot;Kid Rock - all summer long&quot;, the weathers great, my girlfriend is doing great and my oh my i'm in a great mood",1,0.0,0,46,1,0.1012312,0,0.966053,1
MelyssahR,,0,0.0,0,51,1,0.4279545,0,0.49770784,0
alishamae88,ugh....dishes....,0,1.0,0,49,1,0.14418626,0,0.14910452,0
OscarDelaHopia,just chillin'.. good thing the barber didn't murdered my hair,1,1.0,0,57,1,0.3687066,0,0.72256756,1
daisyiscooool,"I HATE YOU, YOU HATE DANNY. AND ROBIN HOOD. and theyre like the best things in my life ever  danny jones will hear of yo ...",1,0.0,1,37,0,0.08546768,0,0.42750645,0
Caris42,"Sorry you are feeling bad, by the way.  There's something that sucks just a bit more than normal about summer colds.",0,0.0,0,52,1,0.000320087,0,0.017040372,0
deals_travel,heard Auzzie was cnceled  -news dsnt travel fast in canada lol. That sux but u'll be able 2 get ...,0,0.0,0,41,1,0.04414365,0,0.1287375,0
ambermarie,:: vote complete,1,0.0,1,58,1,0.07328665,0,0.7357147,1
alittlebeat,"And the cover for tRANCE is FUCKING AWESOME. It looks like a cover for a heavy metal band, or a rock band which is what GRANRODEO is.",1,1.0,0,33,0,0.92258763,1,0.95057815,1
maddylacey,"it took me a while to figure out how to reply to you, hah.  errr i'm sick as a little bitch.",0,0.0,0,45,1,0.0010935945,0,0.05145163,0
ardhiahiswanda,Hates goodbye! Any kind of goodbye! Geez! Hate it!! Period! End of story!,0,1.0,0,24,0,0.008011131,0,0.011349198,0
DuckyPorkchop,well yeah I guess   can I borrow it for a while?,0,1.0,1,26,0,0.17795393,0,0.6062295,1
GemmaSugapop,is in Business Studies  so so so so happy its friday ! yeyyyyyyyyy But not so happy about the terrible rain  x x x x,0,0.0,1,53,1,0.00012070039,0,0.052770555,0
vikingcougar,Washington state here!  But I'm closer to Biffle territory than Kahne territory...,1,0.0,1,24,0,0.83566415,1,0.5729444,1
SavannahP,dude chill we have a ton of time,1,0.0,0,24,0,0.32133448,0,0.6511779,1
peteaven,thx!  I'm actually wore my openxmldeveloper.org shirt from ODC08 today to help me get into the presentationml zone.,1,1.0,0,26,0,0.011977791,0,0.84510213,1
kristiluv883,hey everyone! im new to twitter  just got it on my iphone,1,1.0,0,59,1,0.8572521,1,0.92783016,1
Joelsk_,sleepy time  i must wake early to draw some more,1,1.0,0,42,1,0.4477029,0,0.8058719,1
Lynette_Marie,that breaks my heart! This house was a good idea at the time. Now valued at less than when I bought it   stuck here a while.,0,0.0,0,41,1,0.043348793,0,0.29123268,0
Davidleebooth,Thank you for tweeting about  that is very cool,1,1.0,1,55,1,0.93732536,1,0.9730334,1
CrispEaterz,I can't find Casablanca  skimming thru unlabeled DVR'd DVD's for something good instead,0,1.0,1,57,1,0.005142382,0,0.27760524,0
SILVERSUN,Tomorrow is scarp spinning day. About time to spin my carding scraps. It will be a nice surprise,1,0.0,1,51,1,0.7007048,1,0.9311055,1
AngelTwitts,- The Effects of alcohol,1,1.0,1,33,0,0.0997148,0,0.42865604,0
DionRodrigues,Still getting really tired really early.... This is why I hate being sick the most  'Night!,0,0.0,0,54,1,0.00819183,0,0.004881314,0
princessJ23,nah you said it on time.. But then again is still my bday,1,1.0,1,22,0,0.22993565,0,0.36036977,0
deaksss,i dont like the idea of me being in work at 12.30 till 11?,0,0.0,0,18,0,0.0096933,0,0.071579725,0
lizzalina,... bit of a squeeze.. haha. it's cos i'm taller/actually have some boobs now.. i'm not fat for eating nutella i swear,0,0.0,1,61,1,0.005901664,0,0.4689247,0
cocolowecoco,Time to work,0,1.0,1,43,1,0.26945314,0,0.27378142,0
babysarahk,Dream come true. My texts don't workkkk.,0,1.0,0,61,1,0.13018489,0,0.29425246,0
tamzyn,in NZ... loving it... bit chilly... but 3 bottles of duty free to keep us warm!  COME ON WALLABIES! going off the make friends with kiwis,1,1.0,0,57,1,0.565989,1,0.9412407,1
araihc12,i sorry,0,1.0,0,59,1,0.107359886,0,0.11572263,0
LockeEnder,On Tuesday I had to put my dog to sleep,0,1.0,0,62,1,0.005361966,0,0.11297835,0
jasondtran,you should get an iPhone instead,1,0.0,1,61,1,0.6109988,1,0.8365895,1
just_mo,"Y'know fibromyalgia's real, right? I have the precusor to it.",0,1.0,1,22,0,0.19459963,0,0.38412458,0
ninface,looking forward to night out tomorrow night,1,0.0,1,25,0,0.2439367,0,0.66724306,1
nikkyl17,good god woman! Get some sleep!!! I'll call/text when I'm in the city.,1,1.0,0,25,0,0.2512441,0,0.8787148,1
SolidAltar,This reply doesn't say which tweet it was about,1,0.0,1,35,0,0.4194142,0,0.5247795,1
jadeepops,just watched Yes Man. must watch the truman show again soon. i have always loved jim carrey  &lt;3,1,0.0,1,32,0,0.49181488,0,0.91713315,1
hollysergeant,Still has lots of easter eggs to munch on,1,1.0,0,24,0,0.5747128,1,0.22509035,0
BrianSunSire,,0,0.0,1,31,0,0.4279545,0,0.49770784,0
yuliandini,"Taking my bro's D80 to the candlelight memorial at monas tonight, let's hope I can use it heh heh heh  how abt those photo tips?",1,1.0,0,30,0,0.9424916,1,0.9824261,1
cali_chica,"aww, good luck with that baby.",1,1.0,0,42,1,0.66152245,1,0.7398184,1
M_iSsY,"via  Here's the original, you can totally tell who's sound that is.",1,0.0,0,27,0,0.640824,1,0.9384873,1
Veronicah86,nothing  I need to clean.....you?,0,1.0,0,45,1,0.41185036,0,0.38333896,0
leeza_13,So i just found out i'm not going to p.r to see my dad this summer,0,0.0,1,57,1,0.059441492,0,0.085058965,0
CanarsieFlossy,About to get started on my mid term I have to admit im a little nervous,0,0.0,1,45,1,0.5963931,1,0.24548839,0
TashaWOO,OW MY LIP. SALT AND VINGAR CRISPS = LIPS STINGING!!! lol  todays really not my day.,0,0.0,1,35,0,0.00224678,0,0.018800851,0
LeftArrowThree,Dreading going back to school tomorrow,0,0.0,0,41,1,0.11915686,0,0.15175058,0
AmandaMarii,"#myweakness  shopping, shoes and purses and a good rough fuck  haha",1,1.0,1,55,1,0.01765871,0,0.9161988,1
Trek_8500,1030 not going to happen 2 A.M. was rough and tires still need to be done  water nice though!,0,1.0,1,54,1,0.09131858,0,0.02294442,0
reece_clementi,What a great night of sport: Wallabies and Lakers on fire! Shame about the Roosters,0,1.0,0,40,1,0.46286753,0,0.5956329,1
DonniesGirl69,"See ya later, girls....I'm off to clean.   ugh",1,1.0,1,33,0,0.8949973,1,0.81977004,1
SashaV17,Dance flick did the job!,1,1.0,0,27,0,0.027632503,0,0.47410417,0
sarahlouisemcm,omg evie! omg faust! omg it's you! omg hi hi  lool. (overuse of omg...),1,0.0,1,33,0,0.33099326,0,0.75749236,1
karensbeautiful,thanks!,1,0.0,0,46,1,0.6813877,1,0.893045,1
chance4pants,I hate post production,0,1.0,1,32,0,0.25602618,0,0.18771322,0
mynameisadri,All of the sudden I miss puerto rico A LOT  I wanna go back home!,0,0.0,1,54,1,0.0018357186,0,0.019182026,0
cookstr2009,welcome sucker!!,1,1.0,1,24,0,0.60873705,1,0.8578259,1
Chinonegrito,Get It!!!Thats for you 5421!,1,1.0,0,60,1,0.4829854,0,0.65297264,1
AliceFletcherx,On my new itouch,1,1.0,1,41,1,0.53547966,1,0.64083564,1
drewpjohns,is in a boot  severe sprained ankle... trying to rest up &amp; let it heal for nationals that start on Monday,0,1.0,0,54,1,0.0673195,0,0.24119219,0
RichardJansson,Good morning! I'm excited. Getting ready for the show tonight,1,1.0,0,64,1,0.9198391,1,0.9673239,1
faiznurdavid,Headache,0,1.0,1,29,0,0.05590718,0,0.18158162,0
Janine_Abaud,I am NOT nice to my body! Coke and no sleep  sorrrryyy!!!,1,0.0,0,45,1,0.16250159,0,0.1548085,0
_bethmatt,Im going to start a clean slate...i took down my wall  No time to cry about the past..Future Family and friends !,0,0.0,1,55,1,0.051259305,0,0.17043552,0
robotwithdog,how dare you! I told you that in private!,0,1.0,0,30,0,0.32098246,0,0.452503,0
BeeLeigh17,"darn it, transformers is sold out tonight, i might actually cry",0,0.0,1,36,0,0.004805377,0,0.05592449,0
brittparker,shower success  now off to chads going away party.,1,0.0,1,30,0,0.93682617,1,0.7772906,1
Karen230683,I have no uniform on today Dave,1,0.0,0,53,1,0.11792391,0,0.41837645,0
theeternal,"Basement Cat just attacked Maxx. We want to take him to a shelter, but none are open until Monday",0,0.0,0,56,1,0.12303366,0,0.05375216,0
darrenyates,"Should be catching up on projects but I'm topping up my tan in the garden. There's always the evening,  and the laptops defragging anyway",1,1.0,0,60,1,0.46123627,0,0.9675006,1
jamesh_1993,"gonna start a new thing! #sexysaturday! basically, say the name of a sexy person and #sexysaturday straight after. Idea for the evening",1,0.0,1,42,1,0.9243904,1,0.97231215,1
_Anix_,This video is not available in your country due to copyright restrictions,0,0.0,1,55,1,0.039875854,0,0.13496892,0
charlotte_cook,Since the demise of Woolworths it isn't easy to find reasonably priced pick n mix anywhere,0,1.0,1,55,1,0.00612248,0,0.092022575,0
livinlime,Thank you!,1,0.0,1,57,1,0.7872445,1,0.86358804,1
THe_RuGGeD_MaN,ok ok so wats up people how was everyones weekend tell me all about it  even if u didnt do shit loll,1,0.0,0,38,0,0.06338971,0,0.5285933,1
tombo23,"Found new programme - Dollhouse, it's pretty gd,",1,1.0,0,59,1,0.94408005,1,0.85628563,1
CodyKennedy,NOO! Patti got voted off.,0,1.0,0,39,0,0.7901082,1,0.47148222,0
reem_88,IS watching Star Academy,1,0.0,0,45,1,0.70351064,1,0.8023209,1
andywalton,"Do you have a ladder? If so, rather do it yourself",1,1.0,1,55,1,0.947518,1,0.9127287,1
SophieeStarr,"HELLOO! How bout a hi to us in the UK  Btw, When are we gonna hear some new stuff! x",1,0.0,1,29,0,0.16725229,0,0.935484,1
lucypepper,"not yet,  haven't had a day in weeks to sit down and work. so trying to do it in tiny pieces instead..may take a while!",0,1.0,1,41,1,0.017657487,0,0.027157286,0
NeveaTears,"I just made a milkshake with apples,oranges,bananas, cherrys, kiwi and pineapple with the new turbomixer",1,0.0,1,32,0,0.92877287,1,0.9449603,1
India143,girl you not leaving it you just takin a Break from it...atleast it aint leavin you,0,0.0,0,45,1,0.14491591,0,0.17468975,0
ima_hippie,im soo obsessed with the song &quot;when i get home your so dead by mayday parade&quot;  it an awsome song!,1,0.0,0,24,0,0.01795869,0,0.8108504,1
Taexalia,think of them as little angels who recycle things to feed your earth... which feeds your herbs  (oh and fanky for ff) x,1,1.0,1,51,1,0.74956834,1,0.95443106,1
krystynchong,LOL ok we gotta get the folks from Microsoft and live360 in WA to hire me.,1,1.0,0,61,1,0.033237025,0,0.79994696,1
SarahSpaztick,Nat go on msn pls,1,0.0,0,21,0,0.33677137,0,0.581862,1
chelseareg,Just woke up... Working out cause I didn't get a chance to yestrday,0,0.0,0,54,1,0.04038894,0,0.092178985,0
disney24,Bored as hell at work. I feel like im here 24/7..Im also missing my TX boo.,0,0.0,1,43,1,9.794443e-05,0,0.0052979956,0
jamisonstepan,I couldn't resist when the vendor was right outside my door...,1,0.0,1,28,0,0.0030127158,0,0.26506236,0
DorianaBella,"I went to work at the restaurant tonight , it was really busy but it was fun",1,0.0,0,35,0,0.09101527,0,0.15462984,0
MonicatheSkater,wants to make a video to put on youtube  but my mom won't let me put any of my videos on youtube  how sad ik,0,1.0,1,43,1,0.0005300516,0,0.01422153,0
KatieCW,and multi and/or new media,1,0.0,0,45,1,0.33342117,0,0.64997226,1
meenakumari,I had a dream last nite that I met the male version of me and I fell in love at first sight. Is that cocky? Was it a dream...?,1,0.0,0,63,1,0.0026767424,0,0.47242942,0
taniaglyde,car boot sales are being run down too. eg legendary brighton one.,0,1.0,1,56,1,0.29671562,0,0.08395223,0
Ivette01,"uh, no wonder you always make good use of that right!  *still hiding*",1,0.0,0,32,0,0.75488746,1,0.8766881,1
Icametumbling,MMMM the smell of newly mown lawn - I have to make that boy something good for lunch  (DH - Gardener? I wish) LOL,1,0.0,1,48,1,0.082813986,0,0.8593368,1
leahfalkowski,ahhh WaWa! I miss WaWa. I could go for some Diet Lemonade Tea right now...,0,0.0,0,42,1,0.03624814,0,0.039097536,0
gothicat,no cute gurleh to talk to.. least i have my chicken burger with caulslaw now,0,1.0,0,44,1,0.26714426,0,0.7351639,1
Breannabananaaa,"Gettinn readyy, thenn withh Alliee.",1,0.0,0,20,0,0.6947115,1,0.6301652,1
brookehaskins,sure sure  you got a long shift today? I said SHIFT.,1,0.0,0,41,1,0.9565779,1,0.65576154,1
pippahowe,Plz reply 2 my last post!!! I have never had a  from a celeb it would make my day (or my year!!! lol)!!!,1,0.0,1,40,1,0.010560465,0,0.4112194,0
alexandriaaa,is currently at the dentist and wants to die argh! Im scared,0,1.0,1,38,0,0.013614507,0,0.011746227,0
kaitlinalyssa,I love the new Marilyn Manson album so much,1,1.0,0,59,1,0.72729325,1,0.8647576,1
dwaynefighter,So did u enjoy the movies?,1,1.0,0,60,1,0.85554093,1,0.803216,1
alikat89,Have you seen this girl!?     I feel so bad for her,0,1.0,1,42,1,0.14682731,0,0.1469367,0
CharlotteCox_,"Dad just let me have two raspberries, Haha. Thanks",1,1.0,1,22,0,0.94807726,1,0.95543027,1
emmaarrr,I don't wannnaaaaa do more,0,0.0,1,44,1,0.23484123,0,0.29320306,0
archie_angela,omg that is exactly what I'm gonna reply to Selena..miss them together,0,1.0,0,45,1,0.013966556,0,0.072894774,0
DalekGirl93,I'm a follower.  I follow people.,1,1.0,0,26,0,0.4597761,0,0.624139,1
beantownbabe11,I know...he had me all sad too!!  Then he said possibly and I felt better! LOL! I can't imagine everything being normal again!,0,0.0,0,29,0,0.00060058077,0,0.0603283,0
cassiebroadway,had an awesome time at the concert tonight! Now I gotsta sleep for my first day at BCBG tomorrow!,1,1.0,1,29,0,0.4484088,0,0.87967646,1
westlifebunny,"Aww, thanks Janine. That's sweet of you!",1,1.0,1,32,0,0.8570534,1,0.9040634,1
KatieL299,"Going coaching this afternoon, i dont want to go  x",0,0.0,0,49,1,0.028512916,0,0.08745673,0
CelesteChong,Am I dying?  why am I always sick (,0,0.0,1,21,0,0.0027439843,0,0.037808567,0
lindsayevans,am tired &amp; getting grumpy &amp; want to go home,0,0.0,1,27,0,0.11807993,0,0.1357964,0
anna8687,"- Any time babe! *tries not to faint* Seriously, this dude is going to be my death one day!   ...",1,0.0,1,49,1,0.0065621384,0,0.15544692,0
LILLUXE,Oh! I adore your Home Sweet Home mini painting!  So cute!,1,0.0,0,49,1,0.15793486,0,0.9508388,1
erikaANGEL,because you fail at life,1,0.0,0,20,0,0.022092635,0,0.29805544,0
BobbyBrake,"Today was a pretty good day, don't want to do work tomorrow though",0,1.0,0,43,1,0.091444656,0,0.23563589,0
CASSXIES,....I'm going to have to get off soon!  I'm sad. hahaha,0,1.0,0,38,0,0.045561664,0,0.18033381,0
Just_me_Eden,he came out with a cd not long ago! And his song trading places. Haha. I went to his ladys only concert. He's still my #1,1,1.0,1,64,1,0.0073512467,0,0.35284716,0
mel_rocks,"OMG, my heart just stopped lol. It's BOBBY!",1,0.0,1,33,0,0.5527152,1,0.5373993,1
alanawilliamson,wish i didn't have the flu,0,1.0,0,48,1,0.003754927,0,0.043962732,0
LiN0,cï¿½ l? ph?i thï¿½i kï¿½u nï¿½ng quï¿½. Ch? c? th? nï¿½y lï¿½m sao.. ng? ???c,1,0.0,0,44,1,0.03242709,0,0.7490205,1
kylejordan13,Good luck on your cd. You deserve all the best,1,1.0,0,24,0,0.87780696,1,0.9663968,1
travisking,haha. DKM were in my dream.,1,1.0,1,37,0,0.42581996,0,0.6525408,1
Valeriexefronas,- beautiful ashely. congrats on the big win!!!!!,1,0.0,0,47,1,0.9253241,1,0.96218747,1
Aurianna,Much love!!! Have a great show!! And sorry but I'm into Vanilla Stoli iced coffees tonight - so yummy!,1,0.0,0,24,0,0.091848694,0,0.8602935,1
LisaGifford,"I absolutely love the ads for it.  They're kinda scary and wrong, but really funny.  Ooh, fingermouse",1,0.0,1,49,1,0.036430422,0,0.57619584,1
denicemoments,Thinks tigger has been in a fight.. Fur has been ripped off his tail and it looks swollen  ..,0,0.0,1,44,1,0.032340463,0,0.018393036,0
nikikoy,Yep it has really really fix my mood,1,1.0,0,31,0,0.06869088,0,0.40322652,0
markallanhoppus,Eyes puffy from make up being left on last night is sad,0,0.0,1,28,0,0.12570235,0,0.019138565,0
odanqi,"get some brevet exam,jiaho",1,0.0,1,30,0,0.3377896,0,0.45846215,0
maggiepaigee,Oh crap! My bad sorry  ... I fuhgot how early it was,0,0.0,0,32,0,0.0076924544,0,0.021054128,0
beatingyou,Is sad to see his girlfriend go on Saturday,0,0.0,1,57,1,0.0025596262,0,0.056689184,0
rockstarcindy,Time to taste what I cooked! Dinner time!!!,1,1.0,0,53,1,0.5297325,1,0.5874151,1
nicjacka,awesome wallpaper!!,1,1.0,0,33,0,0.80272615,1,0.8311844,1
RoshandaS,- Haha i love this pic,1,0.0,1,37,0,0.48427117,0,0.83555305,1
JennE222,TWitter!!! Finally joined  Follow me i'll follow u :d,1,1.0,1,28,0,0.82377374,1,0.9538966,1
queeniereyes,felt like a politician today. KO to bed!! Night!,1,0.0,1,48,1,0.10749041,0,0.78769433,1
BeMajor,2 bad ill be at work during the Laker parade,0,0.0,1,37,0,0.0013510346,0,0.031067923,0
MyleszIzzEree,In school with coral  x,1,0.0,1,29,0,0.364897,0,0.6615158,1
gabrielamark,"REPLY ME. PLEASE, LOVE U SO MUCH. REPLY ME JUST ONCE. Love u more than everything  BRAZIL ALREADY MISS MCFLY â¥ xx",0,1.0,1,55,1,0.14323157,0,0.19817548,0
ResQ4n6,Having a late dinner before going back to work very early tomorrow! Wish I was with my sweetheart instead of here! ...perchance to dream,1,1.0,0,51,1,0.00653697,0,0.0284483,0
jenjynx,"yeah i found out, tryed to watch but it says i cant because i dont live in the uk.",0,0.0,0,59,1,0.00050872203,0,0.013952969,0
rebecca_eloise,"Dude, that is awesome. I heart SÃ©golene Royal! Still bitter she lost.",0,0.0,1,62,1,0.09496386,0,0.13445866,0
tims92,is more bunged up than George Graham,0,1.0,0,37,0,0.12415626,0,0.47717488,0
feffene14,I made some really good muffins just before they are still in the oven,1,0.0,1,61,1,0.6822074,1,0.7617009,1
MyNovember,It is!  *sniffles*,0,0.0,1,46,1,0.41292208,0,0.3391796,0
Kathrynelle,The fact that there's #F1 action going on in Silverstone makes me miss the UK even more than I normally do.  (I'm such a moaner today!),0,0.0,0,41,1,0.0001292561,0,0.023679271,0
mayipo,loving vienna!! got nothing to do!,0,0.0,0,52,1,0.54680496,1,0.54336333,1
