user,text,sentiment,gender,race,age,age_bin,pred_prob,pred_label,mitigated_prob,mitigated_label
jackiehohoho,Big headache. But rollercoasters are insanely fun  I conquered the titan.,1,0.0,1,41,1,0.40623719,0,0.31704155,0
abbt624,"Ok, now that they've &quot;christened&quot; their new ball park... we can beat them now! LOL! Oh Bees.....",0,1.0,1,30,0,0.5145123,1,0.92652065,1
KatesMemories,Right?  I hate making decisions!  Are we going to lunch today?  Call you in 10,1,0.0,1,49,1,0.38390568,0,0.55878896,1
Elaine_11,still trying to book a hotel in London for may...can anyone rec a hotel? budget chain hotels are all full,0,0.0,0,26,0,0.4030879,0,0.13773485,0
jaimedonahue,lmao! my mom and I used to make jokes about ramming speed all the time! you influenced me recalling some fond memories.,1,0.0,1,35,0,0.42050213,0,0.7857277,1
jaygambit,unfortunately my madre booked the plane ticket to philly on the 18th  we'll figure something outttt&lt;3,0,0.0,1,20,0,0.38544643,0,0.06745856,0
OtherPplsDrama,get your butt on Vevmo and gab with me and Stacee,1,1.0,1,37,0,0.50683236,1,0.74969715,1
BrittLynn617,2day Was a Great Day... My Friends Are Soooo Cool  nighty night,1,0.0,1,62,1,0.51119274,1,0.9653721,1
BobbyEAdams,Happy I get to hear Lupe's New song...sucks that it got leaked but It makes me happy to rap...if only I had some chance to be signed,0,1.0,0,48,1,0.32725894,0,0.39821127,0
StaceyFisher,not im school today yayy ! bt jt  have to study  not cool,0,0.0,1,56,1,0.34955278,0,0.09036505,0
bethmcgrath,"hope you're having fun in europe  come to manchester, UK! better than london ;) xox",1,0.0,1,44,1,0.47677502,0,0.72386223,1
devlindhieu,Off To Church!,1,1.0,1,25,0,0.46679366,0,0.6714406,1
martin_j001,"Agreed again....stable, good build quality, and good specs.",1,0.0,0,37,0,0.5194065,1,0.9501077,1
afadedmoon,"why, what happen?",0,0.0,0,31,0,0.4621852,0,0.16980533,0
charity31,I just signed my lease.  let the moving fun begin!,1,0.0,1,39,0,0.446046,0,0.79509205,1
RochelW,ur now going to have 7 yrs of bad luck. sorry,0,1.0,1,60,1,0.3562099,0,0.048760906,0
Nicolee09x,Yes Please. Im So Excited (: This Albums Goiing ToO Be The Best Ever.      Arghhh,1,1.0,0,47,1,0.47241923,0,0.8964082,1
alyciameeker,hey i aint mad at u for the run...love to eat...that's why i work out!! hit me up if u eva wanta runnin partner,1,1.0,1,50,1,0.33531725,0,0.24724303,0
Mackilicious,Not a good end to night... Magic lose and I got really sick!,0,1.0,0,27,0,0.37230003,0,0.05248384,0
Princess_Holly,No worries. I didn't take it as a harse comment.  Sorry you've had a rough day.,1,1.0,1,32,0,0.41328472,0,0.27862036,0
guresmania,I was looking forward to seeing you on TV again. I hated the news I saw this morning!,0,1.0,1,51,1,0.3426668,0,0.38054693,0
RobSoCool,There is a helicoptor above my house shining that search light everywhere! Omg...,0,1.0,0,23,0,0.40976268,0,0.15626371,0
BadTeachers,- Post a complaint about the teacher at www.TeacherComplaints.com  Tell your friends and other students to do the same,1,1.0,1,36,0,0.5083941,1,0.9702375,1
catman1975,is swamped at work...not too many updates coming from me today,0,1.0,0,44,1,0.31491083,0,0.0680133,0
BenedictHerold,That's not a good news,0,0.0,1,19,0,0.47738907,0,0.39893246,0
_Chaybee_,But I dont wanna go anywhere cuz im talking to Ryan. and I cant talk to him if im not at home,0,1.0,1,29,0,0.16677187,0,0.018205278,0
OkayTC,"Time for a break. Lunch, a cuppa and catch some rays. My brain's aching from sitting at PC for hours doing Uni work",0,0.0,0,24,0,0.40384382,0,0.28140616,0
ella_1417,yeah me to,0,0.0,1,49,1,0.45847055,0,0.40759805,0
briannalina,Thunder and lightning. Woo! Awesome  #fb,1,0.0,0,60,1,0.5118527,1,0.72242206,1
DawnWehbey,- Just a 5 min walk from the house,1,0.0,1,41,1,0.49300125,0,0.5828555,1
mollycarolinex3,"had a good night, but sad tomorrow is andys last dayy",0,1.0,1,19,0,0.3854032,0,0.060977228,0
Badassgamer,"thanks to all who are following me, much appreciated",1,1.0,1,54,1,0.5140997,1,0.95283544,1
Beadypool,am currently making cordial - thanks for the recipe.  Finally I have citric acid - loads of it,1,0.0,1,26,0,0.45384628,0,0.9578958,1
eidann,I'm over worked... I need beer... Abs found out I'm working the Monday public holiday,0,0.0,1,19,0,0.31851876,0,0.0720052,0
BekkyH,ive gotta go to school soon!   WHY I DONT EVEN LIKE SMOOTHIES!,0,0.0,1,31,0,0.34809017,0,0.07538928,0
nikki_marie88,i wish   still depends really.  im going to start the school on the 22nd but i just realized there is orientation for it and,0,1.0,0,42,1,0.23829854,0,0.043331884,0
Evanthehottie,he needs to come to da hornets,0,0.0,0,21,0,0.41425398,0,0.2109231,0
jenthefangirl,Saw  asking for peeps at Heroes Con. You know I'm good for helping out at SDCC.,1,0.0,0,59,1,0.48084816,0,0.8172879,1
DavidFeng,Cool. I'm inside.,1,1.0,1,44,1,0.48265064,0,0.7484143,1
mom2jazz,Mornin! I missed it.  I was at my friends bday,0,1.0,0,40,1,0.3308947,0,0.09643435,0
arianneross,"why do you know Tagalog? i'm not really a native speaker of Tagalog, but i know some stuff.  this is cool! lol.",1,1.0,0,39,0,0.39994815,0,0.8143967,1
antriss,"Yep, it's a tough world  Totally haven't played any rhythm games for a loooong time.",0,1.0,1,30,0,0.5053255,1,0.41275373,0
angieesays,"my camera is not working, holy eeeffff",0,0.0,1,33,0,0.38195595,0,0.053180005,0
alexisstorm,ya we did trying to beat traffic but ya hope to be back soon,1,1.0,1,38,0,0.3799484,0,0.6920313,1
JamieLeiJonas,i LOVE that song!!!  its an amazing song..cant wait to see her at the concert,1,0.0,0,37,0,0.45143515,0,0.9498146,1
solidadrocks,"is discovering the coolness that is blip.fm, in case it wasn't clear",1,0.0,0,19,0,0.43696797,0,0.6462949,1
earleyedition,I mass &quot;marked as read&quot;. Then quickly scanned the April ones just in case I hadn't read something important,1,0.0,0,48,1,0.3235958,0,0.80375755,1
lynnseyw,Heartbroken again!!!,0,0.0,0,38,0,0.48028368,0,0.42508194,0
lucijanblagonic,changed my twitter background finally,1,1.0,0,56,1,0.48639798,0,0.8893573,1
ArtistKrisp,"oh man...only 4 days of school left, and I'm pretty sure I exempt out of all my exams...oh man oh man",1,1.0,0,43,1,0.31060305,0,0.12810901,0
amymccl,"Yikes, what happened to your hand? Poor you!",0,0.0,0,61,1,0.46850684,0,0.12649688,0
laurenzope,guitar lessons soundsss good  when?  xx,1,1.0,0,52,1,0.4901555,0,0.84446704,1
EmilyHeinz,I am so burnt!,0,0.0,1,25,0,0.40870842,0,0.14176977,0
lexioh,hope everything is okay,0,0.0,0,30,0,0.4751388,0,0.3855966,0
briancrider,"they have nudity in commercials in other countries, why are we so backwards in the US?",0,0.0,1,18,0,0.39628625,0,0.21081346,0
BiancaTaylorxx,naww that movie is actually kinda sad,0,0.0,1,21,0,0.39914683,0,0.23020498,0
notahickie,"Masala Wok with  was awesome and enlightening, as always. Great to be back in Houston!",1,0.0,1,64,1,0.49622822,0,0.9758768,1
Rienster,the albert heijn nearest to my house sucks!  almost all the good things were sold out.. is thuesday restock day? Maybe tomorrow is better!,0,0.0,1,39,0,0.30811268,0,0.07581416,0
leahmansfieldx,"im up, straightening the hair",1,0.0,1,49,1,0.4615891,0,0.50898695,1
kayte_girll,will u follow  ? thanks hun,1,1.0,0,53,1,0.519002,1,0.9463253,1
mirz112,Also...how am I supposed to shower w/no shower curtain? The shower rod broke  I tried yest &amp; got water all over the floor lol,0,1.0,1,44,1,0.28178138,0,0.09665751,0
JaimeJonesy,Being bedridden is all the more depressing when you're forced to miss out on a night of hijinks.,0,0.0,1,19,0,0.38495386,0,0.107672915,0
VladTV_Staff,SAVE ME!!! but wait only if it's worth leaving brooklyn,1,1.0,0,54,1,0.4672031,0,0.40754402,0
BenchmarkIT,what about aPORKalype Now for the made for TV movie?,1,0.0,1,20,0,0.47723997,0,0.72289133,1
harrietobtain,think city have given up!!,0,1.0,1,55,1,0.4631926,0,0.56173927,1
_DESiMO_,Hey good morning bud! I expect Twitter to pay a special Bday tribute 2 me  and work on ya vocals now #nofakery lol!,0,1.0,1,61,1,0.44258574,0,0.7847807,1
iamchristine13,In Texas @ school again.. Nashville was way better than 7:30am class.. Juuuuuuust sayin.,1,0.0,0,46,1,0.4108278,0,0.5706029,1
grahamkins,if you were with me you wouldn't be so,0,1.0,0,29,0,0.51695246,1,0.6219352,1
Devinthedude007,n now the game of how many clothes can i fit in my suitcase begins!!! ima win this time!!!!  lol... i kinda hate packing!!,1,0.0,0,23,0,0.29762867,0,0.3830273,0
Elaine_11,not overly i can scrunch it so the curl is there. Still sat waiting,0,0.0,0,31,0,0.37287,0,0.05855056,0
SaulaSmurf,Its Proper Cute!  Lol! =P,1,1.0,0,24,0,0.5161754,1,0.8460388,1
homodom,"and, where is the sun today? London sucks-bet it's sunny in Essex-wanna be back there",0,1.0,1,43,1,0.32359508,0,0.04045596,0
kiarapesante,Great! Prob would be better if you were here,1,0.0,0,51,1,0.51647055,1,0.92911184,1
bexx_x28,bored! it's raining! boo! but it being friday makes it better!,1,0.0,1,30,0,0.37379512,0,0.10227151,0
ThomasCoche,Cyrket down,0,0.0,0,29,0,0.46465713,0,0.314841,0
sturmlaeufer,"right in time for the mega event, my old etrex GPS gave up  #projectgame",0,1.0,0,35,0,0.40167373,0,0.27842107,0
MatsuMusings,"When someone says &quot;I had a nightmare about you&quot; I feel badass. &quot;Yeah, I'm the stuff nightmares are made of!&quot; ...Unless it was a sex dream",0,0.0,1,34,0,0.39548433,0,0.18781073,0
MeliMelzzzz,The Clash &amp; Phantom Planet!,1,0.0,1,23,0,0.47178468,0,0.6193816,1
RenaissanceAsh,good to know that the implosions aren't too much of a deterrent. LOL. Let me know if I can do anything to help out!,1,0.0,1,57,1,0.38498574,0,0.88260454,1
JessCeleste,Going To Go See My Younger Brother Whos Home For A Visit,1,1.0,1,20,0,0.39031985,0,0.6743138,1
gabesbarros,"oi,te amo *-* (u don't need google translate this time,did u ?  )",1,1.0,0,52,1,0.4508181,0,0.6359345,1
Anika32804,my weekend was AMAZING!! wow! .. now back to work!,0,0.0,0,46,1,0.37325016,0,0.20660059,0
Jenn1ferJun1per,Time to rally the troops for the indoor soccer game ... wish I could play,0,0.0,0,48,1,0.3843947,0,0.12284881,0
lauriewrites,Good luck! Strange to see you &amp; Marissa on different teams but we will all soldier on!,1,1.0,1,43,1,0.5183072,1,0.95920235,1
babytexas,Wow I need to go see a chiropractor..my back hurts so bad..maybe tyler can help*wink wink* haha..but I get to see momma today  finally,1,1.0,0,58,1,0.25335568,0,0.11896862,0
jordyntaylorrrr,Nobody's textin me back....  Grrrr!,0,1.0,0,28,0,0.44653824,0,0.13414894,0
Calderon08,...still can't get over the judge calling me an apple  raccoon eyes for the win from sunburn with shades on.,0,1.0,1,40,1,0.38126493,0,0.13327146,0
kirstenin,"Haha, he'd just had the most soul-destroying day and wanted to pass out on my couch apparently!",1,0.0,0,63,1,0.42600858,0,0.7143505,1
la_la_la_lauren,I want a new piercing but I'm all out creative 1's something not too painfull,0,1.0,0,53,1,0.32093772,0,0.07488703,0
tommychuck,is heading to the big reunion dinner. Disappointed in a few folks who still live in town but aren't coming.,0,1.0,1,47,1,0.32404706,0,0.18770574,0
CourtneySusanne,"Naps are great when you're sick, but I feel like I lost a day....happy that I didn't",1,1.0,1,55,1,0.3623969,0,0.14110656,0
ElyseGabrielle,Yay Debby Ryan's bday party!! I Love  Whoop Whoop In&amp;Out after  Mrs.CJBaran&lt;3,1,0.0,0,47,1,0.44612947,0,0.9659014,1
lunamoonshadow,thinking about getting dressed &amp; going to empty *everything* for artshows out of my probably totalled car,0,0.0,1,59,1,0.39554062,0,0.23930514,0
StephanieWooWoo,I gotta find better ways to work out...I need to lose weight,0,0.0,0,18,0,0.26271018,0,0.03875381,0
erinnncatherine,Ben Stiller and Owen Wilson are my favoritest actors ever... &lt;3,1,0.0,1,52,1,0.49085063,0,0.61655617,1
amyj_08,"how is it sum ppl r born famous, it comes easy to sum n others earn it, why cant i just be the 1 BORN famous? i dont no how to earn it",0,0.0,1,21,0,0.29065922,0,0.028638374,0
JonNinham,Got a sink full of dishes to do before I can go play,0,1.0,0,20,0,0.38024205,0,0.36065066,0
melly16,Be Back In Fivee Maybe Ten,1,0.0,0,36,0,0.4499604,0,0.44266486,0
dougmiestergen,thank you,1,1.0,1,35,0,0.5181725,1,0.84786165,1
TomSau,"dammit, that competition on the blog is causing the whole site to crash, i cant get my news",0,1.0,0,54,1,0.2752983,0,0.07083288,0
AnDi86,I had another mickey d's!,0,1.0,1,36,0,0.4084288,0,0.08569043,0
alvinz,if he's still lazy to patch back.. den its ok lor dun bother..,1,1.0,1,44,1,0.4313055,0,0.52698135,1
anavil,mir gehts auch gut  was machse soo?^^ listening to shakira-animal city -.-,1,0.0,0,24,0,0.41705915,0,0.58204144,1
hannahmeiton,just rebooted so only 5,1,1.0,0,43,1,0.4733951,0,0.3624397,0
jennmacburn,Sad to be leaving sunny Destin.,0,0.0,1,52,1,0.40296105,0,0.05550761,0
ZahidButtar,I'm dragging that I missed the last tele-seminar,0,1.0,0,62,1,0.40531564,0,0.17750572,0
changdice,stalked her ip &amp; myspace as well as royal pirates' and everything matched up. We're pretty sure she really is moonchul's sis,1,1.0,0,64,1,0.50969416,1,0.87241215,1
juliecolfer,just gona chill out for the night !!! might go for a run but it looks like it may rain,0,1.0,1,46,1,0.37150684,0,0.3448283,0
Toriirae,ahahaa! I hate when creepers try to follow me.  I've had the same girl try to follow me three times in like 2 days. sick,0,1.0,0,29,0,0.35700545,0,0.06421622,0
rebecca878,"i like a bit of everything, itunes has every genre in it  but i like just the general stuff in the charts!",1,0.0,1,64,1,0.34239417,0,0.28763208,0
GreenEyedJen,I don't think I have you on myspace ... I need your linky-poo  lol,1,0.0,0,39,0,0.40828717,0,0.5693462,1
JennaKarl,My house is for sale:,0,0.0,0,64,1,0.4513153,0,0.4280525,0
NENAstarbaby,..and frickin threw up!! effin horrible  btw we need girl qt SOON.. my heart is aching =/,0,0.0,0,50,1,0.40518832,0,0.0975021,0
HugoatWSR,"Off to Woodstock city council at 7-- no WiFI there, so I can't tweet...",0,1.0,1,49,1,0.31743518,0,0.056270786,0
MinneapolisDave,"Taking a damn nap before going to work for 12 hours, whoo-hoo",1,1.0,0,44,1,0.4076893,0,0.21256833,0
SilviaEmilia,"back in Germany, expenses expenses expenses..and of course checking my new friends from CIGNA",1,0.0,0,62,1,0.43749133,0,0.8598222,1
mikeharrison101,is still waiting for my number 2 transfer onto my new sim card,1,1.0,0,22,0,0.3648082,0,0.4467094,0
caroldonada,The Wrestler - Springsteen ... kill me a lot  one of my fav's of him â¥,0,0.0,1,60,1,0.4097095,0,0.23903261,0
AnnaHack,Here itÂ´s sou sou borinq  . what can I do ? My Mum is at my brothers Kinderqarden .,0,0.0,0,29,0,0.35792556,0,0.19899812,0
friedshrimp50,Training for the Peachtree which is in 2 week....I might pull my back as well,1,1.0,0,46,1,0.39359283,0,0.5569711,1
ellie786,is not feeling well,0,0.0,1,57,1,0.4154139,0,0.09541563,0
93Melinda,might get another dog soon!,1,0.0,1,29,0,0.44097304,0,0.42875972,0
Boare,On duty...,0,1.0,0,30,0,0.4922392,0,0.4290946,0
JuStiCeRocHefoR,Goood morning! Math exam soon,0,1.0,0,19,0,0.4680591,0,0.4783266,0
melissaonline,Yes - I like that version too,1,0.0,0,41,1,0.44135064,0,0.4898826,0
ShadowVoice,"Ugh. I hate bad grades. 1st time I've ever failed a class and no As- B, B, D, W, I, I! Not like me at all",0,1.0,0,41,1,0.22373393,0,0.0058495617,0
KatieCurl,"is dilusional, but disco katie is dancing",1,0.0,1,46,1,0.44193873,0,0.46777686,0
sarahlayton,"haha, its my second. its better this time  earlier her status was saying about replying and loves reading the letters",1,0.0,1,23,0,0.4074701,0,0.95059097,1
feblub,Feel a li'l bit downer at the mo'...so i better hush up b4 it ruin the friday luv  TY for another luvin friday tweethearts! x,1,0.0,1,58,1,0.39361015,0,0.7377385,1
Paul_Coleman,I love you.   I just cleaned out a whole bunch of marketers.  Oh man.,1,1.0,1,43,1,0.48289207,0,0.809712,1
lonnierobinson,Thanks Luda. I will. I appreciate you sharing.,1,0.0,0,52,1,0.5063404,1,0.9693027,1
OneTrueStory,"I'm with you, lady!",1,0.0,1,46,1,0.51560503,1,0.7004938,1
chrisjsimon,I want them to share EB's trending-limelight and besides It's fun!  #SpinAWin #Heredero #Agila #Philippines,1,1.0,0,50,1,0.42578515,0,0.55801785,1
HawaiianPinay,what is HH brunch. Did u have too many mimosas? I am dying on my bike today. Today started the AIDS Lifecycle,0,1.0,1,54,1,0.29055056,0,0.16093369,0
jessheng,go,1,1.0,0,52,1,0.45498404,0,0.43241784,0
HongYunK,haha... I see... But hope to see u again soon.  i'm enlisting oct.,1,1.0,1,23,0,0.42583075,0,0.7259447,1
DanDawson,It's crazy how as cameras keep getting bigger cards seem smaller and smaller  I currently shoot an 8GB CF and the 5DmkII fills it!,0,1.0,1,62,1,0.41208267,0,0.20434202,0
ileftmycookie,can I get the lead role??? pwetty please...LMAO JK!,1,1.0,1,22,0,0.4162574,0,0.4611835,0
jesscorrie,having a conflict of interest in my own head... its not going very well,0,1.0,1,39,0,0.38768807,0,0.07448215,0
LiLiSheree,My naval piercing itches to the dickens! Means its healing,1,0.0,1,58,1,0.43526196,0,0.46002355,0
jessicadsp,eu sei /cry  haeiohohaosho,0,1.0,0,32,0,0.44910786,0,0.22249034,0
lejlaxo,This was supposed to be a GOOD weekend...,0,0.0,1,44,1,0.4614564,0,0.37102214,0
katiecupcakes,but I didn't!,0,0.0,1,40,1,0.39553437,0,0.13577059,0
hannahtruitt18,I already did rona,1,1.0,1,22,0,0.43757793,0,0.32474625,0
haveanaviday,just had an amazing French dinner for Jenn's birthday!! headed to the other room,1,1.0,0,49,1,0.5163293,1,0.9680236,1
ali360,"lol....i like this  A bus station is where a bus stops. A train station is where a train stops. On my desk, I have a work station..#funny",1,1.0,1,54,1,0.3325254,0,0.39516756,0
uyennguyen_,"i know  um, shimmy shimmy go go or something haha :L they are so HARDCORE!",0,0.0,1,40,1,0.37362486,0,0.5540886,1
Anambanam,fineeeee,0,0.0,0,37,0,0.4867502,0,0.49834397,0
ChrisMdotCom,"Ah cool, that's useful, I'll use that link as an example! (Great marketing idea  ) Thanks again",1,1.0,1,43,1,0.5251305,1,0.99478495,1
Jamash,"yeah, IE has been such a pain -",0,0.0,0,25,0,0.44988632,0,0.13343038,0
shonaman,nothing special on my mind ...just cme to this new cyber cafe as i away frm home..n internet speed is soo slow,0,1.0,0,42,1,0.29345497,0,0.11153052,0
patrikgarcia,just got back from Gadia's hahaha.. weee happy 18th love!,1,1.0,0,36,0,0.5159542,1,0.9541426,1
AbbieFletcher_,cool  did you meet your friends ? lol x,1,1.0,1,46,1,0.5217839,1,0.9721849,1
allasai,See you guys next Saturday,1,1.0,1,38,0,0.5014486,1,0.68278444,1
alyxandrawr,found out my friend leaves for Afganistan on 7th July.  Looking for IEDs is his job:,0,1.0,0,18,0,0.42088696,0,0.2074518,0
jessica111181,"Yay! Can't wait to get a new tank! You are an awesome individual, do you know that?",1,0.0,0,30,0,0.51903296,1,0.9905947,1
daltons,w00t. Done. Goodnight everyone.,1,1.0,0,26,0,0.50887215,1,0.88058364,1
DorothyPollock,I've lost my voice   I guess some people will be happy about that !,0,0.0,1,46,1,0.43979108,0,0.37293983,0
betancourtcode,"OK, so like a godless socialist. I get it.",1,0.0,1,32,0,0.42934695,0,0.5723673,1
adamabbate,"Thanks. Much rather be here than cold and wet sydney! Enjoy the pub, have one for me",1,1.0,0,27,0,0.46622357,0,0.80425185,1
UFOboy,Marianne Keith and her tour manager Mel were so nice to meet tonight,1,1.0,1,38,0,0.4356349,0,0.53396946,1
AleCherry,morning! still cloudy today so once again no beach  boo! now getting ready to go out with mum and sis,0,1.0,0,38,0,0.33463842,0,0.091127336,0
MarilynM,bro's family went in with us on a gift...we got her an industrial-strength shredder. not exactly your typical 75-year-old.,1,0.0,0,53,1,0.48592624,0,0.7790024,1
rainetala,sammmmyy... advil lang.. it works wonders,1,1.0,1,26,0,0.49683914,0,0.8316702,1
lauren_wells10,"Done with work. FOR NOW, that is... Let the games begin bright and early! Met some great alums today!",1,1.0,0,18,0,0.48114246,0,0.9318703,1
abigailesevich,She's happier cuz people like you,1,1.0,1,52,1,0.51770765,1,0.8225262,1
savannahperkins,last night aka taylors birthday was goood,1,0.0,0,36,0,0.45486477,0,0.71804446,1
torilovesbradie,its creepy but hilariously funny! oi nat took it really well  xx,1,1.0,1,46,1,0.43789575,0,0.4405451,0
iLubs2rox,"yah, they are there. pretty funny though",1,1.0,1,40,1,0.5166086,1,0.81698614,1
AmyPredsfan,Did a reboot and I still can't get Adobe-AIR to uninstall.,0,0.0,1,51,1,0.3438831,0,0.06319384,0
andie_12,"ok ladies...someone let me know a little about the whole cab and Rob thing,sucks have to be outside for another hour,so no computer",0,0.0,0,55,1,0.3306013,0,0.035738528,0
Mad_Gee,Hi Lindsey..How are you?  Greetings from Germany!,1,0.0,1,53,1,0.51945925,1,0.94504523,1
WillYUMMM,Dude i had fun up there  AND i got free stuff haha,1,1.0,0,52,1,0.48247358,0,0.9308,1
curtainsfallin,cried like a big baby while watching end of ER. v sad. what will i be like when it finishes for good?? BAHHHHH,0,1.0,0,57,1,0.44138166,0,0.1043641,0
SteveAgent,apparently carlosim the kid,0,1.0,0,60,1,0.47636065,0,0.41730765,0
AlexTrup,"Or rather find me, then fine me",1,1.0,0,38,0,0.45189396,0,0.468277,0
RickShameless,"Ha, she's the one that needs to be good to me, she verbally and physically assaults me on a regular basis",0,1.0,0,41,1,0.41919136,0,0.38043046,0
rockstarj28,"Nah, I didn't go. I didn't know about it until last night and I had to work today. Couldn't get there in time!",0,1.0,0,45,1,0.19599763,0,0.046436742,0
billybilo,Tara  says: *:L:L Dream come true.. In the same room as Adam Ficek :L:L,1,1.0,1,18,0,0.514754,1,0.57057935,1
alexjayleen,I wish life had a fast forward button!,0,1.0,0,61,1,0.4274977,0,0.12315749,0
jenniferingrid,Sick. not going to school today.   j.i.l.,0,0.0,1,23,0,0.32748678,0,0.05758418,0
Babystray,"lol its too big for free yousendit, lol will have to split it",0,1.0,0,31,0,0.47261113,0,0.61519766,1
StevieHart,"right. You're wrong, but thanks for playing",1,1.0,0,57,1,0.49860233,0,0.8492153,1
bensdiaz,is bummed out,0,0.0,0,51,1,0.44137874,0,0.23068832,0
SarahBouchon,Thank you. I just wish I could walk right now,0,0.0,1,23,0,0.39957127,0,0.2261265,0
jennifermartin4,"im sick  i have a sore throat, blocked nose and a throat full of phlegm. yum.",0,0.0,0,40,1,0.3206881,0,0.025642522,0
sakinavania,"It feels good to read a book again even when u've read that book about 10 times, its still good",1,0.0,0,38,0,0.45389548,0,0.8765541,1
morningsRwrong,babysitting again how the hell does it always happen,0,1.0,1,24,0,0.49095798,0,0.4518363,0
axelp88,My girlfriend is REALLY sick  and i think she is getting worse,0,1.0,0,35,0,0.32448208,0,0.062258672,0
Leijepe,"love ang, o snap i forgot u  dyed it u never sent me a pic loser",0,0.0,0,55,1,0.4316353,0,0.261255,0
sarahdoherty,At the airport. Sad this vacation is just about over,0,0.0,1,37,0,0.36133015,0,0.045713622,0
Sho3lov3r,Shame on you. Lol I had to restrain myself. Besides too many eye-witnesses. Plus he's awake now,0,1.0,0,45,1,0.36381862,0,0.19389205,0
DesrieG,I've just gotten into the whole hoodie thing - &amp; the need to participate in corruption &amp; bribery followed  #momentofweakness,0,1.0,0,60,1,0.40450972,0,0.2629261,0
herschellwynton,yeeaa  maybe on off? lets try haha,0,1.0,1,48,1,0.51420814,1,0.8970368,1
helensantoso,"have to make a trip upstairs at xenos now, new class",1,0.0,0,53,1,0.43908295,0,0.75498235,1
eltah_08,so what character do u like cuz aint none funnier den Sponge Beezy LMAO,0,0.0,1,19,0,0.43532,0,0.23356257,0
katedeannn,"at rjs, going home soon to a house with no one in it til tuesday",0,0.0,0,62,1,0.37301072,0,0.19512065,0
drew2303,feels lonely this day,0,1.0,0,20,0,0.45183715,0,0.23796979,0
AlwaysStarAgus,So excited!! Tomorrow mis my Geography presentation!! I'm waiting impatiently!! I love speaking in public!!  &gt;_&lt;,1,1.0,0,38,0,0.40537956,0,0.90389,1
BATMANNN,Ugh. What a bitch  You can have Tacos tomorrow!,0,1.0,0,60,1,0.46652308,0,0.18556778,0
Green_Cat,Tuto Uranium re-uploaded and ready to relaunch,1,0.0,0,40,1,0.46119314,0,0.79928344,1
lucypepper,first chickening out of the day.  i'm not going to attempt to muck about with linux on the magh. resorting to the windows side.,0,1.0,1,61,1,0.2992108,0,0.16273214,0
dougggie,"you need to play something from Mary Poppins at them, everyone knows that's how rooms get tidy",1,1.0,1,59,1,0.47515836,0,0.7834699,1
SylvieDog,"this is a tough #pawpawty to dress for, eh? maybe you &amp;  could slip on some converse &amp; call it a day.",1,1.0,1,46,1,0.49348822,0,0.6478514,1
AllenCordrey,I will be at my big buddy's Marcus Spears golf tournament on June 22. Great celeb line up. I am not one of them,1,1.0,0,18,0,0.33316478,0,0.65804976,1
belindadarcey,Does anyone have the font &quot;Clarence&quot;? I had it but had to chuck it because it got corrupted. Original CD is long lost.,0,0.0,1,24,0,0.2498697,0,0.04149489,0
joenoia,Rt   douche in my native language means &quot;shower&quot;,1,1.0,1,43,1,0.49229988,0,0.9087358,1
xangie1984x,It's exciting,1,1.0,1,46,1,0.5015605,1,0.69411784,1
arianna_skye,Going to check on cat. Might be getting sick again. caught him squatting on one of my grandma's funeral plants,0,1.0,0,21,0,0.3628709,0,0.06892289,0
kararemi,Just dropped Elliot off. Won't see him again till August (probably). Sad sad sad sad sad.,0,0.0,1,45,1,0.27497312,0,0.0014629777,0
Kia67,"awake at a horrible time of the morning again, not going to feel good later today...",0,0.0,1,38,0,0.37186837,0,0.17109081,0
maryssalopresti,ugh i do not feel good,0,0.0,1,44,1,0.384611,0,0.053274315,0
korinakaramihan,"sorry, i missed the practice for the ssc.  i`m pretty busy kasi, eh. :|",0,1.0,1,36,0,0.35339937,0,0.055085797,0
DilanAnasiz,theyre together its soooooooo obviouss!! she calls him sweettieee  although she was wearing oreganos shirt yesterday...,1,0.0,1,64,1,0.39071813,0,0.5194222,1
martinscerri,just finished watching series 1 of Mad Men on DVD. Seem to have run out of scotch and cigarettes whilst doing so,1,0.0,1,64,1,0.36558625,0,0.18700904,0
markmcc09,Voted worst driver  huge!,1,0.0,1,25,0,0.46964082,0,0.259206,0
amaraflego,"Fell over playing Touch Footy, Had op. on it and Dr said i tore 2 ligaments in my ankle",0,1.0,1,56,1,0.3328025,0,0.07614918,0
LenaLou92,ugh! Give me a shout out  that'll make it better xoxo Lena,1,0.0,0,31,0,0.427655,0,0.5702314,1
Hollehhh,"Mornig twitterland! uploading pics, need to go to school",0,1.0,0,52,1,0.39063448,0,0.16334592,0
janis_v,filipinos are having a country-wide party today...it's so awesome,1,0.0,1,60,1,0.5154769,1,0.75464016,1
TeamOsment,thank you,1,0.0,1,45,1,0.5181725,1,0.84786165,1
DaveScouller,I am sure it will appear early PST morning time  I will wait till to tomorrow,0,1.0,0,27,0,0.39926684,0,0.6715324,1
iamdutch,whyyyyyyyyyyyyyyyyyyyyyyyy did i dream that,0,0.0,0,25,0,0.44541624,0,0.4139748,0
ahuvasegal,BTW I never heard of Forex before I met you and have now seen two massive billboards in the last week about it,1,0.0,0,55,1,0.3582614,0,0.5709193,1
kaleena20,"Day 12 of cousin missing i miss her  looking forward to a weekend with my family, cant wait to see them",0,1.0,0,45,1,0.3369365,0,0.07303955,0
charlottiieex3,is sat at home and is thinking about last night  &lt;3,1,1.0,0,49,1,0.42833206,0,0.32676497,0
